Park,Name,ShortName,Region,State,Year,Month,Date,Camping Type,Campers
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2019,10,Oct 1 2019,Tent,1824
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2019,10,Oct 1 2019,RV,1341
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2019,10,Oct 1 2019,Backcountry,285
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2019,11,Nov 1 2019,Tent,363
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2019,11,Nov 1 2019,RV,270
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2019,11,Nov 1 2019,Backcountry,61
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2019,12,Dec 1 2019,Tent,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2019,12,Dec 1 2019,RV,69
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2019,12,Dec 1 2019,Backcountry,15
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,1,Jan 1 2020,Tent,15
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,1,Jan 1 2020,RV,129
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,1,Jan 1 2020,Backcountry,27
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,2,Feb 1 2020,Tent,48
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,2,Feb 1 2020,RV,114
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,2,Feb 1 2020,Backcountry,79
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,3,Mar 1 2020,Tent,12
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,3,Mar 1 2020,RV,48
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,3,Mar 1 2020,Backcountry,6
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,4,Apr 1 2020,Tent,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,4,Apr 1 2020,RV,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,4,Apr 1 2020,Backcountry,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,5,May 1 2020,Tent,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,5,May 1 2020,RV,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,5,May 1 2020,Backcountry,73
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,6,Jun 1 2020,Tent,11949
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,6,Jun 1 2020,RV,5625
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,6,Jun 1 2020,Backcountry,1629
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,7,Jul 1 2020,Tent,23562
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,7,Jul 1 2020,RV,8811
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,7,Jul 1 2020,Backcountry,2286
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,8,Aug 1 2020,Tent,19566
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,8,Aug 1 2020,RV,9378
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,8,Aug 1 2020,Backcountry,417
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,9,Sep 1 2020,Tent,11187
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,9,Sep 1 2020,RV,5868
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,9,Sep 1 2020,Backcountry,385
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,10,Oct 1 2020,Tent,3615
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,10,Oct 1 2020,RV,2346
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,10,Oct 1 2020,Backcountry,189
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,11,Nov 1 2020,Tent,219
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,11,Nov 1 2020,RV,213
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,11,Nov 1 2020,Backcountry,9
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,12,Dec 1 2020,Tent,66
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,12,Dec 1 2020,RV,222
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2020,12,Dec 1 2020,Backcountry,87
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,1,Jan 1 2021,Tent,72
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,1,Jan 1 2021,RV,174
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,1,Jan 1 2021,Backcountry,82
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,2,Feb 1 2021,Tent,66
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,2,Feb 1 2021,RV,297
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,2,Feb 1 2021,Backcountry,99
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,3,Mar 1 2021,Tent,36
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,3,Mar 1 2021,RV,270
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,3,Mar 1 2021,Backcountry,41
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,4,Apr 1 2021,Tent,195
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,4,Apr 1 2021,RV,357
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,4,Apr 1 2021,Backcountry,127
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,5,May 1 2021,Tent,3441
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,5,May 1 2021,RV,2388
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,5,May 1 2021,Backcountry,301
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,6,Jun 1 2021,Tent,14886
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,6,Jun 1 2021,RV,8301
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,6,Jun 1 2021,Backcountry,1143
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,7,Jul 1 2021,Tent,18537
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,7,Jul 1 2021,RV,7410
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,7,Jul 1 2021,Backcountry,1222
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,8,Aug 1 2021,Tent,1485
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,8,Aug 1 2021,RV,795
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,8,Aug 1 2021,Backcountry,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,9,Sep 1 2021,Tent,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,9,Sep 1 2021,RV,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,9,Sep 1 2021,Backcountry,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,10,Oct 1 2021,Tent,1308
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,10,Oct 1 2021,RV,618
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,10,Oct 1 2021,Backcountry,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,11,Nov 1 2021,Tent,159
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,11,Nov 1 2021,RV,165
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,11,Nov 1 2021,Backcountry,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,12,Dec 1 2021,Tent,0
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,12,Dec 1 2021,RV,39
Lassen Volcanic NP,Lassen Volcanic National Park,Lassen Volcanic,Pacific West,California,2021,12,Dec 1 2021,Backcountry,19
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,1,Jan 1 2012,Tent,20
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,1,Jan 1 2012,RV,0
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,1,Jan 1 2012,Backcountry,82
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,2,Feb 1 2012,Tent,32
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,2,Feb 1 2012,RV,0
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,2,Feb 1 2012,Backcountry,235
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,3,Mar 1 2012,Tent,2604
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,3,Mar 1 2012,RV,1104
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,3,Mar 1 2012,Backcountry,613
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,4,Apr 1 2012,Tent,3948
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,4,Apr 1 2012,RV,1756
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,4,Apr 1 2012,Backcountry,721
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,5,May 1 2012,Tent,4288
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,5,May 1 2012,RV,1296
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,5,May 1 2012,Backcountry,734
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,6,Jun 1 2012,Tent,6760
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,6,Jun 1 2012,RV,1356
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,6,Jun 1 2012,Backcountry,730
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,7,Jul 1 2012,Tent,5560
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,7,Jul 1 2012,RV,1048
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,7,Jul 1 2012,Backcountry,158
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,8,Aug 1 2012,Tent,3452
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,8,Aug 1 2012,RV,1656
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,8,Aug 1 2012,Backcountry,334
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,9,Sep 1 2012,Tent,3196
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,9,Sep 1 2012,RV,1200
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,9,Sep 1 2012,Backcountry,529
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,10,Oct 1 2012,Tent,3656
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,10,Oct 1 2012,RV,1696
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,10,Oct 1 2012,Backcountry,694
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,11,Nov 1 2012,Tent,532
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,11,Nov 1 2012,RV,536
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,11,Nov 1 2012,Backcountry,384
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,12,Dec 1 2012,Tent,48
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,12,Dec 1 2012,RV,4
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2012,12,Dec 1 2012,Backcountry,134
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,1,Jan 1 2013,Tent,40
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,1,Jan 1 2013,RV,12
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,1,Jan 1 2013,Backcountry,98
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,2,Feb 1 2013,Tent,0
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,2,Feb 1 2013,RV,0
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,2,Feb 1 2013,Backcountry,167
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,3,Mar 1 2013,Tent,1612
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,3,Mar 1 2013,RV,600
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,3,Mar 1 2013,Backcountry,310
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,4,Apr 1 2013,Tent,2264
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,4,Apr 1 2013,RV,1628
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,4,Apr 1 2013,Backcountry,625
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,5,May 1 2013,Tent,4100
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,5,May 1 2013,RV,1576
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,5,May 1 2013,Backcountry,611
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,6,Jun 1 2013,Tent,6760
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,6,Jun 1 2013,RV,1384
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,6,Jun 1 2013,Backcountry,1014
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,7,Jul 1 2013,Tent,7032
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,7,Jul 1 2013,RV,1192
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,7,Jul 1 2013,Backcountry,803
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,8,Aug 1 2013,Tent,6036
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,8,Aug 1 2013,RV,948
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,8,Aug 1 2013,Backcountry,634
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,9,Sep 1 2013,Tent,3656
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,9,Sep 1 2013,RV,1172
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,9,Sep 1 2013,Backcountry,493
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,10,Oct 1 2013,Tent,576
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,10,Oct 1 2013,RV,536
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,10,Oct 1 2013,Backcountry,258
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,11,Nov 1 2013,Tent,568
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,11,Nov 1 2013,RV,448
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,11,Nov 1 2013,Backcountry,414
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,12,Dec 1 2013,Tent,0
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,12,Dec 1 2013,RV,0
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2013,12,Dec 1 2013,Backcountry,242
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,1,Jan 1 2014,Tent,0
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,1,Jan 1 2014,RV,0
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,1,Jan 1 2014,Backcountry,107
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,2,Feb 1 2014,Tent,0
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,2,Feb 1 2014,RV,0
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,2,Feb 1 2014,Backcountry,79
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,3,Mar 1 2014,Tent,1380
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,3,Mar 1 2014,RV,616
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,3,Mar 1 2014,Backcountry,154
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,4,Apr 1 2014,Tent,2644
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,4,Apr 1 2014,RV,1548
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,4,Apr 1 2014,Backcountry,250
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,5,May 1 2014,Tent,4172
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,5,May 1 2014,RV,1400
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,5,May 1 2014,Backcountry,372
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,6,Jun 1 2014,Tent,6140
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,6,Jun 1 2014,RV,1288
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,6,Jun 1 2014,Backcountry,510
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,7,Jul 1 2014,Tent,7216
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,7,Jul 1 2014,RV,1300
Mammoth Cave NP,Mammoth Cave National Park,Mammoth Cave,Southeast,Kentucky,2014,7,Jul 1 2014,Backcountry,638
